num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,gross,Class
111,94,87,569,17000,32002,20154,1,103,PG,15000000,2010,975,6.2,0,64001297,B
313,99,119,174,600,213863,1375,0,310,R,65000000,2012,346,6.4,59000,59617068,B
94,97,27,522,601,22243,2730,0,144,PG-13,25000000,2004,543,4.6,686,31526393,B
34,135,596,2000,10000,12037,15820,1,90,R,50000000,1995,3000,5.1,943,10400000,A
12,94,0,287,901,3571,2523,0,11,R,5000000,1991,413,5.1,232,19281235,A
222,107,36,118,283,142496,662,2,399,PG,85000000,2007,142,7.1,0,127706877,B
106,83,8,612,3000,116625,6454,2,469,PG-13,13000000,2000,934,5.5,0,46729374,B
112,110,120,664,12000,55513,16230,0,188,PG,30000000,1991,1000,7.2,0,74888996,B
250,92,0,773,12000,585659,15013,0,593,G,115000000,2001,1000,8.1,0,289907418,B
5,99,11,327,665,859,2272,2,31,R,10500000,1994,446,6.4,119,125169,A
271,94,293,939,18000,109620,32474,0,268,R,25000000,2009,12000,6.2,15000,32416109,B
327,132,76,464,3000,136954,7081,1,346,PG-13,66000000,2014,3000,6.5,32000,43568507,B
31,130,0,723,2000,8531,3968,0,57,PG-13,36000000,1996,912,6.7,591,13052741,A
175,95,30,664,799,81334,2787,4,291,PG-13,,2007,690,6.5,0,50562555,B
117,95,487,1000,18000,211226,24205,0,317,G,120000000,1998,1000,7.2,0,162792677,B
124,110,116,898,1000,170027,5127,2,350,PG-13,6000000,1978,944,7.2,13000,181360000,B
79,107,34,472,11000,54650,13821,1,223,PG-13,20000000,1995,922,6.2,12000,7564000,A
167,102,52,526,8000,52029,10552,1,224,PG-13,100000000,2009,735,5.4,0,49392095,B
376,107,419,165,971,114241,1643,2,258,R,45000000,2013,236,6.4,24000,12026670,A
238,128,0,135,29000,174248,29824,1,263,R,70000000,2008,149,7.1,0,39380442,B
81,95,4000,334,4000,15053,5245,2,165,R,5000000,2001,585,6.4,393,5308707,A
471,117,212,896,11000,326494,17738,0,340,R,5000000,2013,3000,8,65000,27296514,A
257,124,488,1000,19000,111003,36873,3,199,PG,,2011,13000,7.1,22000,75621915,B
96,170,0,380,19000,32353,20683,0,263,PG-13,60000000,1998,1000,6.5,0,75370763,B
152,102,0,787,14000,120036,18643,1,408,R,6900000,1993,1000,7.7,10000,7993039,A
154,124,57,905,11000,83786,17050,2,231,R,20000000,2007,3000,7.5,0,19661987,A
23,89,269,24,489,761,539,1,14,R,3000000,2003,26,6.6,26,2223990,A
274,90,0,231,648,17478,1951,0,159,R,4000000,2009,529,5,0,101055,A
223,127,883,441,11000,837759,12643,0,900,PG,18000000,1980,504,8.8,17000,290158751,B
40,107,10,245,544,6110,1147,1,82,PG-13,,2011,264,6.8,0,5355847,A
70,154,14000,271,852,60988,2592,0,199,PG-13,15000000,1985,581,7.8,6000,94175854,B
98,89,17,303,12000,21283,13390,1,190,PG-13,53000000,2001,708,5.5,361,45207112,B
213,140,708,745,11000,63493,20440,1,302,PG-13,60000000,2010,8000,5.7,26000,80574010,B
121,118,239,0,6,3329,6,0,22,R,,2008,0,7.5,489,228830,A
149,142,0,194,15000,1251222,15700,0,1398,PG-13,55000000,1994,294,8.8,59000,329691196,B
40,99,0,402,782,17365,2125,2,66,PG-13,40000000,1992,658,5.9,630,14358033,A
46,86,10,126,189,3467,768,0,13,R,3400000,2010,131,4.6,974,535249,A
103,100,0,1000,12000,44885,18291,1,107,PG,38000000,2002,2000,5.1,478,85570368,B
117,101,23,541,660,36431,2177,1,168,G,50000000,2005,651,4.7,1000,66002004,B
99,85,91,849,1000,19986,4289,1,186,R,1200000,1999,1000,6.6,0,2199853,A
12,330,138,672,848,23181,3227,2,129,R,35000000,1993,674,8,6000,4496583,A
141,130,317,256,18000,88270,32637,0,420,R,50000000,2003,14000,7.5,0,19593740,A
310,100,253,57,309,143121,647,1,279,PG,60000000,2009,229,7.7,10000,75280058,B
219,117,163,260,719,98693,1673,9,401,PG,75000000,2007,339,6.7,0,118823091,B
57,135,0,851,1000,8720,4266,0,186,R,10000000,2000,975,6.5,1000,2185266,A
511,112,0,697,6000,300110,9049,0,807,R,20000000,2013,960,7.5,131000,137387272,B
350,103,65,405,17000,202967,19168,0,378,R,28000000,2013,927,6.6,36000,28751715,A
252,145,14000,533,10000,399651,12546,0,1331,PG-13,102000000,2002,798,7.7,0,132014112,B
143,95,9,11000,14000,58412,37967,2,242,PG-13,50000000,2006,11000,5.6,2000,88658172,B
38,116,0,50,109,4387,245,0,67,R,17500000,2002,67,6,204,325491,A
486,126,4000,4000,21000,696338,39252,3,1055,PG-13,140000000,2008,12000,7.9,10000,318298180,B
23,111,60,699,823,5612,5262,0,122,PG-13,10000000,2012,759,5.5,0,3333823,A
99,85,64,729,3000,50415,6539,0,613,PG-13,20000000,2006,869,2.7,806,48546578,B
304,106,487,776,1000,101178,4482,0,283,G,200000000,2011,919,6.3,10000,191450875,B
186,126,13000,488,920,269033,2725,0,817,PG-13,35000000,1989,549,7.6,12000,251188924,B
88,108,234,463,11000,9233,12385,0,126,R,2500000,2003,552,6.9,571,548712,A
221,146,127,722,962,59581,4555,4,293,R,100000000,2010,740,4.3,0,95328937,B
197,134,37,504,11000,681857,13649,0,647,PG,32500000,1983,1000,8.4,14000,309125409,B
50,98,9,405,11000,7228,20009,4,53,R,3500000,2005,8000,6.4,414,101228,A
38,115,16000,240,16000,39451,17209,0,138,R,6900000,1985,455,7.3,0,41400000,B
124,90,63,631,49000,260939,52970,0,244,G,28000000,1992,2000,8,0,217350219,B
81,116,52,102,624,12366,1209,2,151,R,5000000,1998,385,7,507,1980338,A
360,136,163,66,394,61995,712,7,356,PG-13,75000000,2012,217,5.9,33000,38509342,B
212,98,0,23,20000,168314,28027,2,903,R,27000000,2004,8000,7.3,12000,33987757,B
162,101,194,602,1000,782437,3858,2,1420,R,7500000,1998,816,8.6,35000,6712241,A
34,124,50,672,1000,11370,3653,2,54,PG-13,60000000,1996,944,6.1,829,51045801,B
408,96,0,262,1000,665575,2635,1,704,PG,175000000,2009,848,8.3,27000,292979556,B
224,188,0,272,786,241030,1906,1,1437,R,37000000,1999,625,8,13000,22450975,A
310,124,14000,979,22000,256695,34817,0,871,PG-13,150000000,2006,10000,6.9,0,133382309,B
64,94,39,506,1000,12466,3664,0,84,PG-13,45000000,2001,611,5.5,304,32095318,B
351,107,190,520,2000,171418,4243,0,619,R,40000000,2010,1000,6.4,17000,52000688,B
294,174,2000,362,15000,314253,16008,2,1966,PG-13,125000000,2006,574,6.6,0,217536138,B
17,107,0,284,721,2281,2000,2,16,PG-13,6000000,1991,514,3.8,125,869325,A
526,113,13000,16000,40000,199039,80849,7,479,PG-13,100000000,2012,17000,6.2,82000,79711678,B
101,92,16,734,3000,12399,6327,1,84,PG,35000000,2010,1000,3.8,0,17596256,A
97,96,221,110,240,33287,664,1,201,PG-13,22000000,2001,226,5.9,739,19351569,A
87,105,0,776,14000,10052,28004,0,69,R,,2005,12000,6.3,0,540085,A
54,96,13,209,643,7776,1396,0,84,R,,2004,265,7.6,774,1186323,A
197,116,153,539,3000,52421,5012,0,200,R,15000000,2006,788,7,0,9396487,A
116,103,84,664,12000,34597,23864,1,194,PG-13,43000000,2000,10000,6,0,37035515,B
47,84,2,690,15000,25541,18864,0,181,PG-13,13000000,2001,816,5.6,0,5002310,A
354,129,235,297,13000,336235,13961,1,782,PG-13,110000000,2007,300,7.2,0,134520804,B
157,101,47,407,658,28714,3086,1,215,R,3200000,2003,636,7,762,8243880,A
12,88,0,3,268,91,318,0,4,R,1200000,2001,44,6.1,27,58936,A
184,126,295,284,18000,51892,19769,4,273,PG-13,140000000,2016,934,5.5,24000,31141074,B
48,104,212,380,879,14429,2795,5,113,R,40000000,1990,560,6.3,2000,21413502,A
100,100,422,422,816,76151,2893,0,333,R,1200000,2001,577,7.1,0,18488314,A
74,109,0,428,847,12059,2649,0,486,Unrated,,2004,670,5.4,2000,10941801,A
256,119,99,778,15000,422606,17584,2,555,R,20000000,2007,833,7.6,0,121463226,B
50,106,8,521,748,10104,3956,4,69,PG-13,18000000,2004,656,5.7,265,64955956,B
27,92,4,311,754,1768,1891,4,37,R,10000000,1987,324,5.6,208,3060858,A
125,108,0,690,1000,340085,3660,0,327,PG,40000000,1989,869,7.8,12000,118500000,B
45,94,24,545,834,4377,2662,3,85,R,4000000,1999,625,5.8,309,2800000,A
259,106,50,741,17000,39260,21711,2,129,R,10000000,2010,908,6.6,0,3571735,A
387,96,655,973,24000,414335,28817,0,881,PG-13,7500000,2007,3000,7.5,10000,143492840,B
56,90,23,560,847,7319,3004,4,131,R,5000000,2001,591,5.3,327,6755271,A
92,91,8,298,349,16761,1846,1,277,R,70000000,2002,324,3.6,391,14294842,A
299,119,209,521,1000,133367,3284,0,363,R,25000000,2007,896,7.3,0,49024969,B
148,118,14000,237,11000,329969,11898,2,524,PG,28000000,1984,429,7.6,0,179870271,B
13,90,165,679,978,455,3258,1,16,PG-13,,2000,922,5.7,25,112521,A
12,96,23,503,927,1180,3552,6,9,R,5000000,2016,509,4.5,740,9658370,A
29,82,99,44,93,5164,315,0,65,PG,5000000,2000,45,5.9,207,9628751,A
66,161,521,184,11000,52339,12518,0,200,PG,31000000,1985,920,7.2,0,87100000,B
417,111,456,21,157,159198,257,0,438,PG-13,30000000,2011,33,6.8,38000,40247512,B
406,134,452,697,11000,303185,20411,4,701,R,68000000,2014,8000,7.6,82000,85707116,B
22,90,0,617,806,7759,3124,2,20,R,8000000,2009,690,5.9,1000,100503,A
158,109,11,411,22000,49671,24063,1,166,R,11500000,2016,851,6,11000,35537564,B
51,88,6,854,2000,5116,6946,1,54,PG,70000000,2013,1000,5.6,5000,8460990,A
123,107,30,318,742,62421,2341,1,185,PG,20000000,2010,360,5.8,10000,62933793,B
98,104,19,942,15000,31323,18760,0,76,PG-13,20000000,2014,989,6.3,0,23393765,A
70,132,0,876,13000,8039,16878,2,161,R,32000000,1999,898,6.9,625,2899970,A
364,90,23000,694,23000,190494,44265,1,314,R,3000000,2013,19000,6.6,33000,24475193,A
322,121,53,8000,19000,67797,39690,3,285,R,25000000,2013,11000,7.3,30000,37738400,B
162,63,15,69,759,15600,1002,0,55,G,30000000,2011,73,7.3,0,26687172,A
325,94,655,390,9000,64682,10575,1,203,R,12000000,2011,786,6.3,0,16300302,A
124,88,12,931,49000,31191,53370,2,120,PG,35000000,2009,1000,5.4,0,49474048,B
56,81,0,6,121,52055,147,0,130,R,7000,1992,20,6.9,0,2040920,A
73,111,24,83,374,8708,768,2,56,R,4000000,2004,181,7.3,345,228524,A
181,98,285,7000,640000,267921,656730,5,577,PG-13,26000000,2004,8000,7.2,0,84136909,B
556,120,21000,81,10000,479453,10555,0,696,PG-13,40000000,2010,349,7.7,74000,96917897,B
90,75,221,553,11000,40651,13125,2,209,PG-13,33000000,2006,970,5.6,0,57651794,B
221,107,92,358,11000,106111,17627,0,181,PG-13,15000000,2011,5000,7,49000,13766014,A
31,91,18,597,954,2419,3901,1,55,PG,1500000,2002,767,6.5,304,119841,A
49,84,23,706,1000,8265,4815,3,20,R,3000000,2009,927,5.9,545,10017041,A
63,104,30,635,1000,12164,4462,1,63,PG-13,30000000,2004,962,5.5,491,21800302,A
131,113,188,631,11000,17948,14209,5,86,PG,37000000,2011,680,6.9,0,72279690,B
42,89,13,329,571,9285,2241,1,91,PG,13000000,2000,442,4.9,0,60008303,B
81,121,16,526,907,4603,3633,4,91,R,15000000,2006,585,6.2,489,12549485,A
418,123,452,329,10000,118992,11287,8,971,PG-13,175000000,2016,336,6.9,80000,161087183,B
264,92,30,309,941,47169,2348,0,162,PG-13,14000000,2012,459,5.9,17000,49122319,B
41,99,30,209,480,5049,1234,3,48,R,8000000,2007,257,6.4,226,398420,A
131,120,446,1000,22000,69576,40117,3,207,R,10000000,1997,13000,6.9,2000,44886089,B
176,100,21,552,14000,29322,15922,5,104,R,2000000,2012,618,6.1,0,13746550,A
29,123,473,685,890,10139,3661,4,70,R,9000000,1996,851,6.8,0,36049108,B
88,94,3,2,196,3394,382,0,43,PG,,2006,184,7.4,694,3117666,A
38,108,14,274,1000,2582,1805,0,89,PG-13,1200000,2012,330,6,0,594904,A
158,104,681,159,584,179500,1235,5,378,PG-13,85000000,2006,227,6,0,62494975,B
59,90,176,460,531,160321,2203,0,178,PG-13,30000000,1995,461,6.3,0,108360000,B
102,121,33,505,1000,5147,3260,2,37,PG,,2012,919,6.4,0,5308553,A
96,96,170,668,13000,117606,15662,0,217,R,44000000,1985,738,6.4,0,150415432,B
357,134,0,11000,15000,259837,39789,0,2254,R,14000000,2005,13000,7.7,13000,83025853,B
236,114,174,655,14000,76010,16992,2,205,R,50000000,2015,988,6.6,15000,26442251,A
107,105,65,108,628,34592,1265,0,191,R,57000000,2001,316,6.2,0,16991902,A
676,100,0,228,33000,431578,34337,0,1264,R,15000000,2011,745,7.8,81000,35054909,B
59,96,44,129,625,4662,1378,0,136,R,250000,2000,487,6.6,170,1050600,A
62,101,6,727,975,11965,4184,2,39,R,900000,2012,947,6.4,0,6643,A
73,90,176,825,931,8398,4431,1,56,PG,26000000,2006,839,5.1,498,16647384,A
50,108,19,505,973,12993,3344,2,107,PG-13,34000000,2001,954,4.9,476,19693891,A
175,102,44,766,12000,54501,17098,4,154,PG-13,95000000,2014,3000,5.5,16000,17176900,A
162,95,24,874,16000,32512,27575,1,86,R,12000000,2012,10000,6.3,0,65804,A
96,131,368,383,11000,46951,12088,0,175,PG,65000000,2006,529,7.1,0,43532294,B
64,127,73,433,11000,9283,12785,3,112,R,30000000,1998,882,7,592,23209440,A
150,107,309,771,23000,191912,25296,5,370,PG-13,76000000,2003,787,5.9,0,127083765,B
25,84,21,48,465,819,714,2,36,R,650000,1997,170,6.5,161,2301777,A
119,103,5,874,26000,72673,33565,0,166,R,25000000,2007,5000,6.3,0,22466994,A
151,94,28,731,2000,26905,5440,5,614,R,15000000,2002,864,4.1,0,30259652,B
14,123,5,338,556,3119,2149,1,35,R,10000000,1993,475,5.9,331,18272447,A
134,88,104,318,628,160281,2726,0,427,PG,3500000,1980,575,7.8,16000,83400000,B
107,94,0,197,712,8895,1673,2,48,PG-13,18000000,2014,341,5.7,3000,15155772,A
182,114,0,446,975,41737,3014,4,105,PG-13,20000000,2008,877,6.9,0,3519627,A
173,107,164,723,8000,85629,12556,2,144,R,40000000,2015,2000,6,14000,90353764,B
38,112,213,45,567,29591,711,0,118,R,17000000,1986,67,5.9,0,6734844,A
121,84,406,233,586,108052,1490,0,434,R,,2006,497,6.6,79000,438653,A
298,109,90,344,1000,63548,2073,3,134,R,35000000,2013,412,6.2,0,19692608,A
66,95,31,683,3000,20295,6161,1,164,PG-13,100000000,2002,695,3.8,416,4411102,A
14,105,7,548,2000,449,3475,2,38,PG,1300000,1999,783,6.5,117,609042,A
360,81,19,39,170,186786,399,0,3400,R,60000,1999,170,6.4,0,140530114,B
391,108,655,940,24000,270238,35209,0,452,R,25000000,2009,10000,7.4,19000,83813460,B
185,93,7,180,3000,31254,3986,2,79,R,,2014,439,6.8,0,5283379,A
108,134,272,215,548,81611,1044,3,274,PG-13,75000000,1998,270,6,0,36976367,B
91,135,0,913,13000,46221,16762,1,141,PG-13,40000000,1997,936,7.1,0,45856732,B
148,100,265,265,989,35965,2654,0,144,R,20000000,2014,830,4.9,11000,84518155,B
111,115,11,642,1000,51252,4305,2,156,PG-13,45000000,2005,759,5,621,48472213,B
137,89,14,270,971,13913,2517,0,120,R,7000000,2014,479,4,0,15818967,A
147,124,47,877,40000,198066,43453,1,426,R,30000000,2001,1000,7.6,13000,52937130,B
285,139,13000,461,13000,162130,15111,0,962,PG,24000000,2006,683,7.2,0,70269171,B
106,137,102,877,2000,16832,5780,0,267,PG-13,107000000,2004,973,6,701,22406362,A
74,103,155,125,687,50389,1440,0,136,PG-13,31000000,1990,151,6.3,0,53133888,B
82,116,70,706,1000,5161,5804,7,48,PG-13,17000000,2012,876,5.7,0,24397469,A
93,84,157,98,962,3507,2016,0,40,R,,2008,873,6,443,140016,A
151,117,20,783,11000,58957,15713,1,91,R,20000000,2011,904,6,0,13987482,A
77,86,6,843,1000,9682,5393,0,38,PG,30000000,2011,857,4.8,0,10134754,A
213,103,608,576,2000,667983,3698,1,877,PG,60000000,1998,617,8.1,18000,125603360,B
56,90,119,636,869,24038,3007,2,123,PG-13,14000000,2003,779,4.6,411,15549702,A
51,112,119,844,12000,3972,15396,0,95,PG-13,,2003,844,5.5,655,533344,A
96,105,188,482,848,62986,3439,4,150,R,30250000,1995,808,6.9,0,72077000,B
210,121,163,482,723,142115,3189,0,614,R,10000000,2006,651,6.2,0,80150343,B
141,107,15,602,17000,83893,20466,3,132,PG-13,11000000,2014,1000,6.8,15000,50461335,B
242,132,0,160,366,244566,1112,1,597,PG-13,66000000,2004,334,6.8,0,59035104,B
336,104,59,202,972,85688,2071,0,339,R,5000000,2013,407,6.5,23000,27689474,A
131,131,16000,638,16000,277505,28544,1,495,R,14400000,1992,11000,8.3,10000,101157447,B
65,111,13,106,818,15582,1450,0,132,R,15000000,1998,511,6,849,29106737,A
32,144,54,332,469,6304,2037,0,87,Unrated,8000000,1946,436,6.9,403,20400000,A
,88,12,359,601,85,2241,0,,Not Rated,,2013,371,6.3,358,79043,A
52,115,39,642,12000,22345,14889,2,144,R,7000000,1995,970,6.8,0,529766,A
104,108,30,281,474,4124,2029,4,29,R,7000000,2010,403,5.9,916,453079,A
267,114,101,2000,12000,75864,19904,1,197,PG-13,37000000,2011,3000,6,23000,33037754,B
437,133,0,531,13000,146708,15106,1,362,PG-13,35000000,2015,597,7.7,70000,109712885,B
97,108,79,25,900,61018,1715,0,140,R,35000000,1995,759,5.8,0,60054449,B
210,95,5,967,24000,64322,36095,0,145,PG,145000000,2016,11000,7.2,24000,143523463,B
58,87,29,522,1000,18571,4218,4,120,R,20000000,2008,794,5.3,847,6563357,A
81,101,13,499,651,14147,2698,3,92,PG-13,20000000,2003,555,5.6,401,15408822,A
12,92,19,599,18000,1686,20135,1,28,R,4000000,1997,759,5.8,161,12836,A
99,145,317,70,876,16995,1282,1,163,R,25000000,1999,219,7.3,0,13038660,A
67,80,7,21,57,4812,205,0,88,Approved,210000,1953,40,6.7,465,5000000,A
101,109,199,44,503,7584,731,8,137,X,900000,1970,46,6.2,0,9000000,A
226,102,0,1000,14000,34964,24107,4,150,PG-13,50000000,2016,8000,4.8,28000,28837115,A
217,133,0,218,7000,313797,8341,1,546,R,26000000,2005,966,7.1,0,109243478,B
122,88,50,441,691,32049,2622,0,179,PG,90000000,2003,569,4.9,988,75817994,B
192,142,776,1000,13000,207613,19454,1,1144,R,110000000,2000,2000,7.1,4000,113330342,B
169,105,54,988,3000,37398,9069,0,110,PG,25000000,2012,2000,6.6,11000,51853450,B
535,107,141,535,24000,399138,26495,0,731,R,3300000,2014,970,8.5,129000,13092000,A
238,122,0,11000,14000,256928,43499,3,288,PG-13,85000000,2007,13000,6.9,0,117144465,B
177,107,43,569,12000,33354,14569,2,110,PG-13,50000000,2016,919,6.6,10000,126088877,B
109,139,488,597,10000,189923,12182,0,318,R,50000000,1996,743,7.3,0,153620822,B
121,113,25,129,49000,83560,49631,1,619,PG-13,85000000,1998,448,7,32000,55350897,B
190,154,380,445,10000,317166,11945,1,928,R,140000000,2003,956,7.7,0,111110575,B
493,110,1000,538,13000,240962,25964,0,724,PG-13,38000000,2010,12000,7.7,36000,171031347,B
81,109,67,192,436,15412,1141,3,90,R,12000000,2008,223,7,0,8134217,A
175,140,378,599,12000,57661,13808,0,455,PG-13,87000000,2003,947,7.3,0,120147445,B
156,139,274,285,625,224671,1474,0,470,PG-13,50000000,1997,440,7.7,11000,147637474,B
54,127,258,617,11000,22570,12947,2,156,R,35000000,2003,708,6.5,0,4426297,A
10,89,47,585,628,744,4249,6,19,R,1900000,2015,606,7.2,1000,444044,A
99,119,18,9,20,14301,64,0,45,PG-13,20000000,2008,18,7,0,4234040,A
75,90,15,453,953,6000,2510,1,109,PG-13,3000000,2002,625,7,595,5844929,A
115,122,2000,1000,11000,35599,15275,0,195,PG-13,55000000,1999,1000,6.1,641,22362500,A
123,89,13,218,373,5615,1136,0,64,NC-17,2000000,2005,334,6.8,592,653621,A
164,122,285,989,8000,130776,12410,5,437,PG-13,73000000,2006,1000,6.6,0,148213377,B
249,132,47,240,988,138246,2517,0,360,PG-13,61000000,2015,960,6.4,24000,81687587,B
304,113,171,63,430,138435,814,0,527,R,32000000,2007,72,6.6,0,39568996,B
83,88,82,571,756,10161,4378,0,50,PG-13,25000000,2009,713,3.5,657,25615792,A
376,98,607,251,11000,59297,11853,0,216,R,11000000,2011,414,6.7,12000,1987762,A
151,124,44,367,4000,35833,6393,0,96,PG,25000000,2014,774,7,10000,36447959,B
268,132,16000,567,16000,482064,28830,1,1106,PG-13,30000000,2004,11000,8.1,14000,100422786,B
198,124,845,295,650,256213,1640,0,338,R,61000000,2007,467,7.2,0,46975183,B
775,124,0,641,13000,456260,24098,0,2326,R,130000000,2012,9000,7,97000,126464904,B
51,93,0,622,966,9517,3307,2,46,R,10000000,2007,799,5.3,319,900926,A
287,96,83,1000,12000,87745,16121,1,331,PG-13,57000000,2011,1000,4.3,18000,51774002,B
327,127,189,544,20000,254841,22254,1,426,PG-13,110000000,2011,929,7.1,36000,85463309,B
152,97,4000,8000,22000,147597,43354,1,395,PG,33000000,2003,11000,6.9,21000,173381405,B
300,134,0,336,1000,64989,2676,0,279,R,40000000,2016,575,7.8,40000,102310175,B
191,82,487,967,15000,385871,21275,2,515,G,90000000,1999,1000,7.9,0,245823397,B
644,124,365,1000,3000,418214,8458,0,1290,PG-13,150000000,2015,2000,7,150000,652177271,B
40,110,23,51,633,28736,874,2,72,R,15000000,1991,67,5.5,0,30102717,B
128,99,3,628,14000,33088,16461,3,143,PG-13,15000000,2009,982,4.8,0,33860010,B
10,82,7,27,584,2129,1002,0,37,R,,1995,246,4.6,138,7557877,A
129,106,0,481,1000,112671,2703,0,315,PG,2800000,1974,595,8,14000,86300000,B
117,97,420,455,4000,38298,9814,2,147,PG-13,58000000,2004,3000,6.3,782,28328132,A
304,137,16000,348,890,512749,1959,0,935,R,30000000,2004,387,8,0,66207920,B
97,107,24,85,10000,9051,10691,13,68,PG-13,17000000,2015,566,5.7,0,26284475,A
85,100,38,362,811,14747,2497,3,338,PG-13,30000000,1999,586,4.1,858,11576087,A
66,98,17,770,1000,13190,3827,0,114,PG-13,10500000,1988,887,4.5,616,14114488,A
192,92,406,968,24000,37530,41867,6,106,R,8000000,2009,15000,6.2,0,10814185,A
252,89,14,215,902,52509,1980,3,84,PG-13,2500000,2012,291,7.1,13000,3325638,A
261,109,0,597,1000,76267,3544,0,687,R,7000000,2005,649,6.9,0,16901126,A
221,94,53,268,386,34556,1511,1,161,R,,2007,357,5.4,17000,347578,A
147,93,37,545,885,45317,2872,0,536,R,19000000,1999,828,5.6,0,40846082,B
195,91,19,260,968,61151,2528,0,134,R,8000000,2008,934,6.9,0,12055108,A
102,103,0,925,3000,311075,7521,5,305,PG,18000000,1990,1000,7.5,20000,285761243,B
14,108,208,689,876,6384,4840,0,54,PG,6500000,1993,827,6.2,391,24103594,A
133,89,16,2000,49000,37493,74181,8,108,R,35000000,2013,22000,5.6,0,21784432,A
289,122,2000,571,26000,71782,28328,0,161,PG-13,100000000,2015,911,7,27000,24985612,A
126,110,42,111,355,171151,911,2,513,R,25000000,2004,155,6.8,0,14589444,A
115,88,15,567,938,13421,3770,0,34,R,850000,2012,904,6,0,1243961,A
76,121,16000,826,16000,39529,19139,0,142,R,50000000,1997,1000,6.7,1000,50007168,B
1,34,19,362,882,97,1967,0,2,,34000,1990,577,7.1,16,333658,A
214,112,43,1000,11000,93767,15327,1,209,PG-13,25000000,2015,2000,7.2,34000,42478175,B
157,123,75,754,18000,95860,23920,2,660,PG-13,40000000,2000,3000,7.2,16000,33508922,B
212,90,80,21,145,467113,275,1,945,PG,60000000,2001,50,7.9,0,267652016,B
3,78,6,17,32,143,72,0,9,R,30000,2007,17,4.1,13,243768,A
474,126,230,2000,24000,188457,38873,2,867,PG-13,155000000,2015,10000,6.6,82000,89732035,B
175,110,2000,636,1000,141414,4146,0,482,PG,123000000,2000,722,6,0,260031035,B
77,113,0,995,11000,53687,15362,2,152,G,40000000,2004,1000,5.7,1000,95149435,B
82,89,10,442,2000,58300,3372,1,139,PG,95000000,2000,919,6.9,0,50802661,B
288,116,108,120,23000,83171,24134,0,231,R,22000000,2013,820,6.8,17000,11326836,A
137,136,835,225,670,73006,1801,1,297,PG-13,43000000,2000,370,7.3,0,51768623,B
245,118,670,294,6000,80196,7654,0,190,R,50000000,2009,450,6.5,0,25450527,A
8,81,0,5,119,336,154,0,7,,250000,1997,24,6.3,67,18195,A
90,100,38,460,833,16979,2800,4,42,R,12500000,2014,807,6.1,0,48637684,B
322,115,386,12000,21000,185394,59177,3,329,PG-13,120000000,2012,17000,5.5,65000,292298923,B
52,96,68,1000,3000,7098,8097,9,41,PG-13,8500000,2013,1000,5,0,21564616,A
147,150,163,636,2000,20419,4168,1,259,R,8500000,2008,716,6.7,8000,140244,A
81,95,101,443,2000,25572,3734,0,123,PG,70000000,2001,509,6.2,2000,13596911,A
72,105,631,327,678,47819,2096,1,164,PG,100000000,1990,631,6.1,2000,103738726,B
